School ID,school_name,division,region,median_pctile,iqr_pctile,frac_top_n,mean_rank,rank_sd
124733,Sibuco CS,Zamboanga del Norte,Region IX,1.0,0.0,1.0,1.55,4.253880581304557
123182,Pambujan 1 Central School,Northern Samar,Region VIII,0.999943933617403,0.0,1.0,1.838,0.3684508108282569
123128,Mondragon I Central School,Northern Samar,Region VIII,0.999887867234806,5.6066382597030895e-05,1.0,3.704,1.9340072388695964
500691,Sultan Naga Dimaporo Memorial Integrated School,Lanao del Norte,Region X,0.999831800852209,5.6066382597030895e-05,1.0,3.556,0.6654802776942379
120642,Vallehermoso Central Elementary School,Guihulngan City,NIR,0.999775734469612,5.606638259691987e-05,0.994,8.774,16.973948391579373
130682,Proper Ned Elementary School,South Cotabato,Region XII,0.9997196680870151,0.0,1.0,6.298,1.4356865953264313
501730,Lintangan Integrated School,Zamboanga del Norte,Region IX,0.9995514689392241,0.00028033191298493243,1.0,11.218,7.893191749856327
111124,Sicud Elementary School,Palawan,Region IV-B,0.9995234357479256,0.0006727965911639266,0.974,18.702,30.212070369307696
125718,Kaliantana Elementary School,Zamboanga Sibugay,Region IX,0.999495402556627,0.00016819914779098166,1.0,11.05,3.932365700186085
500833,Tuyan Integrated School,Sarangani,Region XII,0.99943933617403,0.00011213276519395077,1.0,11.154,2.389620053481306
123090,Lope De Vega Central School,Northern Samar,Region VIII,0.99943933617403,0.00028033191298493243,1.0,11.968,6.182796778157923
500795,Glan Central Integrated SPED Center,Sarangani,Region XII,0.99943933617403,0.0003363982955819633,1.0,12.35,6.357947782107053
112893,Maangas ES,Camarines Sur,Region V,0.9993832697914331,0.0003924646781789942,1.0,13.264,6.059232954755908
111798,Pantao ES,Albay,Region V,0.999271137026239,0.0003363982955819633,1.0,15.766,6.031520869565155
126305,Cabanglasan CES,Bukidnon,Region X,0.9992150706436421,0.000504597443372945,0.998,17.48,9.833493784001696
129895,Arakan CES,North Cotabato,Region XII,0.9991590042610451,5.6066382597030895e-05,1.0,15.806,1.8265716520301085
131730,Loreto Central Elem School,Agusan del Sur,CARAGA,0.9990468714958511,0.0008409957389550193,0.98,24.724,23.81201007894966
124623,Salug CS,Zamboanga del Norte,Region IX,0.9990468714958511,0.00016819914779098166,1.0,17.658,2.4901879447142132
128885,Mangili ES,Davao Occidental,Region XI,0.9989908051132541,0.0003363982955819633,1.0,21.422,8.674325103430238
196520,Malangas Central SPED Center,Zamboanga Sibugay,Region IX,0.99887867234806,0.000504597443373056,0.998,25.286,12.564720609707166
130347,Punol ES,North Cotabato,Region XII,0.99887867234806,0.0004485310607760251,1.0,24.262,9.36297794507709
123023,Las Navas I Central School,Northern Samar,Region VIII,0.9987665395828661,0.0011353442475890985,0.992,29.496,19.769723923211473
113133,Tambang CS,Camarines Sur,Region V,0.9986544068176721,0.0006167302085668958,1.0,27.154,8.420111875741318
124349,Kalawit CS,Zamboanga del Norte,Region IX,0.9985983404350751,0.0003924646781788832,1.0,28.396,6.76455349598183
130315,Takepan Central Elementary School,North Cotabato,Region XII,0.9984862076698812,0.000504597443372945,0.998,32.096,11.460487947727183
125022,Dumingag CES,Zamboanga del Sur,Region IX,0.9984301412872841,0.00022426553038790153,1.0,29.976,4.65052943222597
112427,Bula CS,Camarines Sur,Region V,0.9984301412872841,0.00028033191298493243,1.0,29.126,3.395603628222823
113539,Gilotongan ES,Masbate,Region V,0.9984301412872841,0.0005606638259699759,0.996,32.556,13.647668811925353
127124,Tambo Elementary School,Lanao del Norte,Region X,0.9982058757568961,0.00028033191298504345,1.0,33.896,4.991310849866997
500032,Cabugao IS,Catanduanes,Region V,0.9981498093742992,0.0016259250953128968,0.96,43.436,26.857436661006947
135813,Banaue CS,Ifugao,CAR,0.9980376766091051,0.002873402108096057,0.842,58.306,58.46883241522786
130555,Kinam Elementary School,Sarangani,Region XII,0.9979255438439112,0.0025510204081633514,0.83,116.658,329.9243747224506
121061,Bato Central School,Leyte,Region VIII,0.9979255438439112,0.0003363982955819633,1.0,39.488,6.529460620908897
112043,Rapu-Rapu CS,Albay,Region V,0.9978694774613142,0.0011213276519398407,0.996,43.724,15.319785377086717
124691,Mangilay II ES,Zamboanga del Norte,Region IX,0.9978694774613142,0.0007288629737609575,0.998,41.206,10.400171344742354
129157,Lambajon Central Elementary School SPED Center,Davao Oriental,Region XI,0.9978694774613142,0.0007288629737609575,0.998,42.596,12.093170965466419
130330,Pikit Central Elementary School,North Cotabato,Region XII,0.9977573446961202,0.0029855348732898968,0.816,68.924,81.9726919406701
124295,Gutalac CS,Zamboanga del Norte,Region IX,0.9977573446961202,0.00028033191298493243,1.0,41.654,3.101335841214234
128308,Laak CES,Davao De Oro,Region XI,0.9977573446961202,0.0012895267997308224,0.998,42.986,16.2644951965931
502129,Badjao Floating Integrated School,Isabela City,Region IX,0.9975891455483292,0.0009531285041489701,0.998,46.99,12.512469780183286
120056,Tambo Elementary School,Negros Oriental,NIR,0.9975891455483292,0.001359609777977111,0.964,49.908,21.256893846467786
124830,Siocon CS,Zamboanga del Norte,Region IX,0.9975891455483292,0.001864207221350056,0.92,52.746,29.456433660577446
124679,Diongan Elementary School,Zamboanga del Norte,Region IX,0.9975330791657322,0.00028033191298504345,1.0,45.302,3.472001728110169
110808,Mangsee Elementary School,Palawan,Region IV-B,0.9975050459744337,0.0025930701951110136,0.838,65.318,64.57009273649838
128515,Camanlangan ES,Davao De Oro,Region XI,0.9974770127831353,0.0005606638259699759,1.0,46.68,7.524466758515183
131189,Malisbong Elementary School,Sultan Kudarat,Region XII,0.9973088136353443,0.0006727965911639266,0.996,51.17,10.07020853805918
116963,Cauayan CS,Negros Occidental,NIR,0.9972807804440458,0.0047656425207446285,0.708,88.544,106.80026247158759
130460,Glan Padidu CES,Sarangani,Region XII,0.9971686476788517,0.0007288629737609575,0.996,53.916,10.908938720150553
501770,Kaligutan Integrated School,Davao De Oro,Region XI,0.9970845481049563,0.00022426553038790153,1.0,52.944,2.9981434255218677
120378,Tara Elementary School,Negros Oriental,NIR,0.9970845481049563,0.0007288629737609575,0.97,57.394,20.701854119860858
120459,Felipe Tayko MCES,Negros Oriental,NIR,0.9970284817223592,0.0031537340210809894,0.802,64.748,49.712377694091444
123245,SAN ROQUE CS,Northern Samar,Region VIII,0.9969724153397623,0.00196232339089486,0.876,66.37,43.0395759737477
120423,Pamplona CES,Tanjay City,NIR,0.9969724153397623,0.0013455931823278533,0.94,60.782,24.905792017119232
123206,Alegria ES,Northern Samar,Region VIII,0.9969163489571653,0.000504597443373056,1.0,57.14,6.735606876889417
111101,Guilingan Elementary School,Palawan,Region IV-B,0.9968042161919713,0.002424871047320032,0.848,65.788,37.20676089099937
128807,Sto. Niño CES,Davao del Norte,Region XI,0.9966640502354788,0.003952679973088125,0.73,86.42,81.1398767561302
128662,Maniki CES SPED Center,Davao del Norte,Region XI,0.9965799506615833,0.001415676160574142,0.932,66.504,23.09636300372853
120337,Abis Elementary School,Negros Oriental,NIR,0.9965238842789863,0.0003363982955819633,1.0,63.214,4.343294141547403
112789,Antipolo ES (Minalabac),Camarines Sur,Region V,0.9965238842789863,0.0016819914779098166,0.944,65.226,21.206105818843778
502378,Blit Integrated School,South Cotabato,Region XII,0.9964117515137924,0.0007288629737609575,0.994,66.692,10.464279048267015
127163,Kalanganan Elementary School,Lanao del Norte,Region X,0.9963556851311953,0.0011773940345369827,0.986,66.114,14.97881851148481
123234,Bantayan Elementary School,Northern Samar,Region VIII,0.9963556851311953,0.0010652612693429209,0.92,70.65,19.405759454347567
112343,Bagong Lipunan ES,Camarines Sur,Region V,0.9962996187485983,0.004331128055617861,0.692,142.036,267.2709163077793
501985,Lake Soluton Integrated School,South Cotabato,Region XII,0.9962435523660014,0.001457725947521804,0.862,78.606,37.17696550284867
123509,Gandara I Central Elementary School,Samar (Western Samar),Region VIII,0.9961874859834043,0.003434065934066033,0.7,84.02,53.830656693003476
112110,Capalonga CS,Camarines Norte,Region V,0.9961033864095088,0.0017941242431038784,0.858,74.128,26.653397832171414
129129,Tanglad Elementary School,Davao Occidental,Region XI,0.9959632204530163,0.00100919488674589,0.914,76.95,16.767334314076283
120466,MALOH CENTRAL SCHOOL,Negros Oriental,NIR,0.9959071540704194,0.002522987216864836,0.752,81.598,38.740423281115554
125896,Lower Tungawan Elementary School,Zamboanga Sibugay,Region IX,0.9959071540704194,0.0022426553038797925,0.79,89.02,69.80744659418507
193013,Barangay Uno Elementary School,Northern Samar,Region VIII,0.9959071540704194,0.0008970621215519392,0.992,74.232,11.506092994583348
112978,Bolo ES (Camarines Sur),Camarines Sur,Region V,0.9958510876878224,0.0016960080735590743,0.834,80.51,27.15020994393966
128841,Kinanga Elementary School,Davao Occidental,Region XI,0.9958510876878224,0.003476115721013695,0.682,104.662,98.66729831104122
112364,Bato North CS,Camarines Sur,Region V,0.9957950213052253,0.001457725947521804,0.826,82.716,24.19692840010897
130910,Bagumbayan Central Elementary School,Sultan Kudarat,Region XII,0.9957389549226284,0.0014016595649248842,0.816,86.178,31.383981837873918
128881,Jose Abad Santos CES,Davao Occidental,Region XI,0.9956828885400314,0.0031537340210809894,0.68,97.964,79.1106232057364
112854,Hibago ES,Camarines Sur,Region V,0.995598788966136,0.0016819914779098166,0.804,86.622,34.06175444688661
128514,Cabinuangan CES,Davao De Oro,Region XI,0.9955707557748374,0.0014016595649247732,0.822,84.126,20.220636092863153
129951,Salama CES,North Cotabato,Region XII,0.9955146893922404,0.0005746804216192336,1.0,80.158,6.484831223709681
130674,Lamfugon Elementary School,South Cotabato,Region XII,0.9954586230096434,0.0005606638259698649,1.0,81.17,6.907756509895235
120358,Don Cristito C. Tirambulo MES,Negros Oriental,NIR,0.9953464902444494,0.00302758466023767,0.636,88.67,43.49773672273076
118881,Alegria Central ES,Cebu,Region VII,0.9952904238618524,0.0019062570082978292,0.708,90.612,27.247632117305166
130920,Datu Matilondo Galmak Central School,Sultan Kudarat,Region XII,0.9951502579053599,0.0014016595649248842,0.742,89.686,17.403315890944462
112489,Ratay ES,Camarines Sur,Region V,0.9951222247140614,0.0018501906257007983,0.694,94.3,32.923942655763454
111119,Rizal Central School,Palawan,Region IV-B,0.9950661583314645,0.006755999102937893,0.548,145.842,173.27349778890022
124709,Binawing ES,Zamboanga del Norte,Region IX,0.9950661583314645,0.002480937429917063,0.59,289.264,947.5974537238901
123129,Nenita Central School,Northern Samar,Region VIII,0.995038125140166,0.003083651042834701,0.596,100.77,53.46136081320789
111788,Buga ES,Albay,Region V,0.9950100919488675,0.0015698587127158659,0.678,95.314,24.077944347472858
124734,Sta. Maria ES,Zamboanga del Norte,Region IX,0.9950100919488675,0.0005186140390222027,0.928,89.616,7.914577942000444
123351,San Antonio Elementary School,Samar (Western Samar),Region VIII,0.994982058757569,0.0016259250953128968,0.662,95.094,26.549598189049867
129111,Jose Timbol Sr. CES,Davao Occidental,Region XI,0.994982058757569,0.003588248486207646,0.608,96.846,53.211035359218485
128847,Mabuhay Elementary School,Davao Occidental,Region XI,0.9949540255662704,0.0016259250953127857,0.646,109.434,90.83249222607513
500271,Datu Pangolima Integrated School,Sarangani,Region XII,0.9948979591836735,0.0015698587127158659,0.654,95.6,24.540823132079332
501961,San Rafael Integrated School,Davao Oriental,Region XI,0.9947858264184795,0.0005606638259699759,0.894,92.846,7.598834384298686
500262,Cabales-Enarbia Sr. Integrated School,Sarangani,Region XII,0.9947858264184795,0.0011213276519399518,0.656,97.7,18.62605701698564
125907,Tigpalay Elementary School,Zamboanga Sibugay,Region IX,0.9947297600358825,0.002915451895043719,0.546,107.4,55.167164146800225
500712,Dolores Yatoy Millona Integrated School,Sarangani,Region XII,0.9947297600358825,0.0010652612693429209,0.634,101.264,27.76570373680451
110742,Concepcion Elementary School,Palawan,Region IV-B,0.994701726844584,0.003279883381924198,0.532,104.732,48.17115502040615
112355,Pararao ES,Camarines Sur,Region V,0.9946176272706885,0.0006167302085670068,0.748,95.322,7.097486597380795
128838,Calian Elementary School,Davao Occidental,Region XI,0.9946176272706885,0.002915451895043719,0.53,117.406,80.62692580025609
110416,Cambunang ES,Oriental Mindoro,Region IV-B,0.9945615608880914,0.011661807580174877,0.504,221.35,313.9328200427601
112985,Nato ES (Camarines Sur),Camarines Sur,Region V,0.9943933617403005,0.002074456156088811,0.496,103.04,30.07700782990223
112242,Batobalani ES,Camarines Norte,Region V,0.9943933617403005,0.002368804664723001,0.498,101.15,30.844959069514097
114322,Matnog CS,Sorsogon,Region V,0.9943372953577035,0.0010652612693429209,0.47,102.848,17.685273421691846
128840,Don Marcelino Maruya Elementary School,Davao Occidental,Region XI,0.9943372953577035,0.003532182103610726,0.486,111.884,52.40971803015162
130561,Malapatan CES,Sarangani,Region XII,0.9943372953577035,0.004092845929580702,0.486,126.868,85.25966558695852
113606,Dimasalang CS,Masbate,Region V,0.9942812289751065,0.011185243328100447,0.486,184.354,240.2030821700671
116945,Candoni CS,Negros Occidental,NIR,0.9940569634447185,0.00297151827764075,0.41,111.856,43.46082447446205
130554,Naidas T. Opong ES,Sarangani,Region XII,0.9939728638708231,0.00897062121551917,0.456,361.068,909.1553241201417
113152,Tinambac South CS,Camarines Sur,Region V,0.9938046647230321,0.003672348060103192,0.376,124.522,55.41477705450055
123307,Basey I Central Elementary School,Samar (Western Samar),Region VIII,0.9937766315317336,0.0021865889212827616,0.314,121.986,40.536228290259075
130314,Sultan Mem. ES,North Cotabato,Region XII,0.9937766315317336,0.003588248486207646,0.382,141.5,85.82490314588185
124634,Ramon Magsaysay ES,Zamboanga del Norte,Region IX,0.9937205651491365,0.000504597443372945,0.104,111.864,9.170687215252737
120339,Bagtic Elementary School,Negros Oriental,NIR,0.9937205651491365,0.001976339986544118,0.22,126.722,43.48338436690502
112365,Bato South CS,Camarines Sur,Region V,0.9937205651491365,0.0021305225386857307,0.298,120.038,33.2911483130276
130560,Lun Padidu Central Elementary School,Sarangani,Region XII,0.9936084323839426,0.006966248037676648,0.406,157.286,131.74042737140334
128890,San Felipe ES,Davao Occidental,Region XI,0.9934402332361516,0.0014016595649248842,0.146,126.436,36.37309313214921
111441,San Fernando Elementary School,Romblon,Region IV-B,0.9934402332361516,0.0021305225386857307,0.188,126.71,34.19745458363824
131174,Kanipaan Elementary School,Sultan Kudarat,Region XII,0.9934402332361516,0.0022566718995290502,0.182,131.41,43.79207576719788
502847,Matupe Integrated School,Bukidnon,Region X,0.9933841668535546,0.0012334604171339025,0.094,122.148,21.955365995582945
128389,Maragusan CES,Davao De Oro,Region XI,0.9933841668535546,0.0016259250953127857,0.11,123.966,21.98146592017921
132924,Tagbina Central Elementary School,Surigao del Sur,CARAGA,0.9933561336622561,0.002074456156088811,0.206,129.68,44.08629719085059
109130,Pagsangahan ES,Quezon,Region IV-A,0.9933281004709577,0.0007288629737608465,0.046,119.55,10.44430466809543
110180,Santa Cruz CS,Occidental Mindoro,Region IV-B,0.9933281004709575,0.010960977797712546,0.418,214.564,237.523148143502
124270,Nonoyan ES,Zamboanga del Norte,Region IX,0.9932720340883606,0.002466920834267805,0.216,136.746,58.86191879305329
112431,Fabrica ES (Bula),Camarines Sur,Region V,0.9932159677057636,0.00035041489123122105,0.0,122.33,5.043124031788233
111745,Jovellar CS (Jovellar),Albay,Region V,0.9931599013231667,0.0004485310607759141,0.002,122.96,7.202110801702513
131418,Cervantina ES,Agusan del Norte,CARAGA,0.9931318681318682,0.0006167302085668958,0.016,123.296,10.803720840525267
112798,Hobo ES,Camarines Sur,Region V,0.9930477685579726,0.00196232339089486,0.142,127.834,27.897785646893194
123549,Matuguinao Central Elementary School,Samar (Western Samar),Region VIII,0.9929917021753757,0.010035882484862091,0.418,187.606,187.54508461700615
112127,Talento-Roll ES,Camarines Norte,Region V,0.9929917021753757,0.0026070867907602713,0.116,151.27,83.40005455633708
131951,Kalilid ES,Agusan del Sur,CARAGA,0.9928795694101816,0.0014717425431711728,0.004,135.162,27.599850651769838
129124,San Agustin ES,Davao Occidental,Region XI,0.9928795694101816,0.003279883381924198,0.186,154.078,89.47788506664651
110141,STA. TERESA ES,Occidental Mindoro,Region IV-B,0.9927674366449877,0.0007849293563579884,0.0,130.828,12.38928633941439
112238,San Roque ES (Mercedes),Camarines Norte,Region V,0.9927394034536892,0.00498990805113253,0.22,174.288,138.65743779545332
502714,Tingib Integrated School,Samar (Western Samar),Region VIII,0.9924310383494057,0.015306122448979664,0.38,395.304,724.8885539060469
132479,Placer West CES,Surigao del Norte,CARAGA,0.9923749719668087,0.0014717425431710618,0.0,141.422,19.91441477924973
131546,Santiago CES,Agusan del Norte,CARAGA,0.9923189055842117,0.0018501906257007983,0.002,146.932,34.254041746923825
127376,Don Victoriano CS,Misamis Occidental,Region X,0.9921507064364207,0.001415676160574142,0.0,143.258,18.93904527688764
108877,Macalelon Central Elementary School,Quezon,Region IV-A,0.9920946400538238,0.001513792330118835,0.0,146.698,22.301990852836433
125678,Sawa Elementary School,Zamboanga Sibugay,Region IX,0.9920666068625252,0.0014717425431711728,0.0,150.676,33.82944019637333
129164,Baculin Elementary School,Davao Oriental,Region XI,0.9920666068625252,0.0019062570082978292,0.024,147.626,33.551305846419744
130455,Del Neri ES,Sarangani,Region XII,0.9919264409060328,0.0012895267997309334,0.0,153.872,34.1864244401195
114149,Ogod ES,Sorsogon,Region V,0.9919264409060328,0.0013455931823278533,0.002,152.644,32.66357702395743
112506,Canaman CS,Camarines Sur,Region V,0.9918423413321372,0.0022006055169321304,0.0,161.528,50.90030663954786
123170,Cababto-an ES,Northern Samar,Region VIII,0.9917302085669433,0.00766707782013909,0.146,250.414,304.2828595304047
110210,Buenavista Elementary Schools,Occidental Mindoro,Region IV-B,0.9917021753756448,0.004317111459968603,0.114,166.226,65.68070435066907
136086,Bulanao Central School,Tabuk City,CAR,0.9917021753756448,0.003434065934065922,0.052,161.758,48.49465368471044
128388,Mapawa Central Elementary School,Davao De Oro,Region XI,0.9917021753756448,0.0013455931823278533,0.0,156.148,29.776065824752603
113028,San Jose CS,Camarines Sur,Region V,0.9917021753756448,0.006167302085669402,0.194,174.284,92.8735018398682
112665,Pinamihagan ES,Camarines Sur,Region V,0.9915900426104508,0.0006727965911639266,0.0,152.014,9.476803469524942
124726,Malayal Community School,Zamboanga del Norte,Region IX,0.9915339762278538,0.0007849293563579884,0.0,152.282,12.736344687546737
122955,Cabadiangan ES,Northern Samar,Region VIII,0.9914779098452567,0.0011353442475892095,0.0,153.268,16.873179190656394
501845,Odos Angkoy Integrated School,South Cotabato,Region XII,0.9914218434626598,0.0031397174254317317,0.0,171.46,55.804591208967736
110821,Tabodniayo Elementary School,Palawan,Region IV-B,0.9913377438887643,0.0010652612693429209,0.0,164.616,36.685808482300075
116428,Don Eugenio Ladrido MES,Iloilo,Region VI,0.9913097106974658,0.0012334604171339025,0.0,158.448,15.608692962576976
124415,Kipit ES,Zamboanga del Norte,Region IX,0.9911415115496748,0.004779659116393775,0.07,173.884,69.42007306247956
112401,Iraya ES (Camarines Sur),Camarines Sur,Region V,0.9910293787844808,0.0005186140390222027,0.0,163.196,13.236373521474832
500789,Sampao IS,Davao del Norte,Region XI,0.9910293787844808,0.000504597443372945,0.0,160.254,6.673940665004447
125157,Antonio V. Apostol Sr. Mem. CES and SPED Center,Zamboanga del Sur,Region IX,0.9909452792105853,0.0035461986992599837,0.052,171.122,54.554478422948925
112460,Castillo ES (Camarines Sur),Camarines Sur,Region V,0.9908611796366898,0.001415676160574142,0.0,168.112,26.20258491065338
112860,Pinit ES (Camarines Sur),Camarines Sur,Region V,0.9905808477237049,0.0030976676384839585,0.018,175.006,46.27558712755571
131470,Lingayao ES,Agusan del Norte,CARAGA,0.9905247813411079,0.0007849293563579884,0.0,170.342,10.013243031106356
112859,Ocampo CS,Camarines Sur,Region V,0.9903846153846154,0.005648688046647199,0.084,189.524,88.31154751220251
500263,JBT Caing Sr. Memorial Integrated School,Sarangani,Region XII,0.9903565821933169,0.005298273155416089,0.008,217.158,131.14418414859273
111136,Andres Soriano Memorial Elementary School,Palawan,Region IV-B,0.9903005158107199,0.0019062570082978292,0.0,176.088,23.276087643760068
123212,Palanit ES,Northern Samar,Region VIII,0.9903005158107199,0.0006868131868131844,0.0,172.244,9.764244159175865
112768,San Roque ES (Magarao-Bombon),Camarines Sur,Region V,0.990244449428123,0.0006868131868132954,0.0,175.886,10.749186201754997
501215,Bonbon Integrated School,Cebu,Region VII,0.990244449428123,0.0009531285041489701,0.0,175.122,12.814800661734852
500917,Sumaoy IS,Camarines Sur,Region V,0.9900762502803319,0.003420049338416664,0.0,187.296,55.26301099288746
130669,Klubi Elementary School,South Cotabato,Region XII,0.9900762502803319,0.0008970621215519392,0.0,177.494,12.639539706808948
112681,Libmanan North CS,Camarines Sur,Region V,0.9900201838977349,0.001415676160574142,0.0,180.492,19.4481345120811
104188,Alfonso Castañeda Central School,Nueva Vizcaya,Region II,0.9900201838977349,0.0027472527472527375,0.0,185.86,40.15634943567455
110810,Marabon Elementary School,Palawan,Region IV-B,0.9899641175151379,0.00707838080287071,0.054,223.812,143.8056071785798
113781,Palanas North CS,Masbate,Region V,0.9899080511325409,0.021781789638932625,0.354,366.718,480.78010199674446
113587,Osmena ES (Masbate),Masbate,Region V,0.9897959183673469,0.0006727965911639266,0.0,183.214,9.046557577332939
120461,Sumaliring ES (Inalad ES),Negros Oriental,NIR,0.9897398519847499,0.006391567616057414,0.11,198.968,94.54113906654605
113137,Buenavista ES (Tinambac South),Camarines Sur,Region V,0.989683785602153,0.0012895267997308224,0.0,185.526,16.325113292103058
122996,Lapinig CS,Northern Samar,Region VIII,0.989683785602153,0.007863310159228587,0.082,228.536,151.6068491328805
115218,Delegate Angel Salazar Jr. MS,Antique,Region VI,0.989627719219556,0.0016259250953128968,0.0,187.33,22.104865980141113
130497,A. F. dela Cruz (Katubao) ES,Sarangani,Region XII,0.9895716528369589,0.0014016595649248842,0.0,192.33,25.812266463834593
109115,Aurora Central Annex I ES,Quezon,Region IV-A,0.989515586454362,0.0031397174254317317,0.0,192.948,44.55591202074086
116219,Lantangan ES (Iloilo),Iloilo,Region VI,0.989459520071765,0.0027472527472528485,0.0,191.594,34.638838952828664
113149,Sogod ES (Tinambac South),Camarines Sur,Region V,0.989459520071765,0.0026351199820587867,0.0,201.286,57.354025176965564
131156,Panagas-DeVera Elementary School,Sultan Kudarat,Region XII,0.9894034536891679,0.0016819914779099276,0.0,191.044,21.829202092609798
124579,Polanco CS,Zamboanga del Norte,Region IX,0.989347387306571,0.0051160574119758495,0.0,207.94,74.66024645016918
113199,Dariao ES,Catanduanes,Region V,0.989291320923974,0.0019062570082978292,0.0,193.058,26.669132644313727
122777,Allen Central Elementary School,Northern Samar,Region VIII,0.989235254541377,0.0030416012558870387,0.0,214.588,72.67972382996513
112878,Taguilid ES (Camarines Sur),Camarines Sur,Region V,0.98917918815878,0.0019763399865440068,0.0,196.576,27.552426825962172
131207,Bayawa Elementary School,Sultan Kudarat,Region XII,0.98917918815878,0.004148912312177622,0.0,206.1,56.87711314755699
110232,Cebu ES,Occidental Mindoro,Region IV-B,0.989123121776183,0.0007288629737609575,0.0,195.944,12.545312431342632
122668,Oras West Central Elementary School,Eastern Samar,Region VIII,0.9890950885848845,0.00724657995066158,0.09,209.172,96.78711906033777
130303,Balabak ES,North Cotabato,Region XII,0.988954922628392,0.0035461986992599837,0.0,211.4,60.64480192069226
204520,Clementa F. Royo Elementary School,Davao del Norte,Region XI,0.988954922628392,0.0018081408387530251,0.0,205.302,34.48777748710403
114291,Caditaan ES (Sorsogon),Sorsogon,Region V,0.988898856245795,0.0038685803991926893,0.004,205.416,52.982553203861364
112236,Pambuhan ES,Camarines Norte,Region V,0.9888427898631981,0.004667526351199935,0.0,232.314,99.83494079729803
112660,Lagonoy South CS,Camarines Sur,Region V,0.988786723480601,0.00754092845929577,0.084,220.56,100.23882680877705
501995,Laconon Integrated School,South Cotabato,Region XII,0.988786723480601,0.010344247589145539,0.126,268.356,230.64581778996123
112577,Del Gallego CS,Camarines Sur,Region V,0.9885904911415115,0.004345144651267119,0.0,222.948,71.9178788341258
103884,Tumauini North Central School,Isabela,Region II,0.9884783583763176,0.003083651042834701,0.0,213.282,43.982797500841166
112945,Apad ES,Camarines Sur,Region V,0.9884503251850191,0.006349517829109752,0.008,231.732,109.61122285605613
115019,Semirara ES,Antique,Region VI,0.9884222919937206,0.00552253868580399,0.0,226.434,86.64713292429242
101860,Pozorrubio Central School,"Pangasinan II, Binalonan",Region I,0.9883381924198251,0.0010652612693429209,0.0,210.042,13.926099094865009
500827,Jose Ah Young Integrated School,Sarangani,Region XII,0.9882260596546311,0.0012474770127831603,0.0,216.648,26.433087144713163
108738,Guinayangan ES,Quezon,Region IV-A,0.9881139268894371,0.0012474770127831603,0.0,217.324,17.37363013304934
112990,Sibaguan ES,Camarines Sur,Region V,0.9881139268894371,0.0025370038125139827,0.0,222.092,44.12821700454257
131804,Patin-ay CES,Agusan del Sur,CARAGA,0.9880578605068401,0.0027472527472527375,0.0,221.136,42.590626950069655
130474,Pangyan Central ES,Sarangani,Region XII,0.9879737609329446,0.011858039919264374,0.062,313.714,309.18225079069464
124510,Manukan East Central School,Zamboanga del Norte,Region IX,0.9879457277416461,0.006195335276967917,0.006,234.686,92.83731687204235
127136,Sultan Macalpang Permites CS (Matungao CES),Lanao del Norte,Region X,0.9878616281677506,0.006896165059430359,0.004,229.516,83.97412544349599
134989,Bucay Central School,Abra,CAR,0.9878335949764521,0.005438439111908555,0.0,242.202,91.59037720197468
131751,Dona Adela CES,Agusan del Sur,CARAGA,0.9878055617851536,0.01728246243552367,0.21,374.416,457.8104836545358
120602,Tambulan Elementary School,Negros Oriental,NIR,0.9877214622112581,0.0015278089257680927,0.0,225.832,32.029420475556535
117858,Esteban R. Abada MES,Kabankalan City,NIR,0.9876653958286611,0.006671899529042347,0.0,244.412,98.97946380941856
129854,Upper Dado Central Elementary School,North Cotabato,Region XII,0.9876653958286611,0.0021305225386857307,0.0,225.828,35.96468289864377
114261,Guruyan ES,Sorsogon,Region V,0.9876373626373627,0.008297824624355243,0.0,256.846,127.42499866195801
501910,Sumaya Senon Integrated School,Davao Occidental,Region XI,0.9876093294460642,0.001415676160574142,0.0,227.186,25.34938665924681
128839,Dalupan Elementary School,Davao Occidental,Region XI,0.9876093294460642,0.0011773940345368716,0.0,226.498,21.54729672139872
108881,Olongtao Ibaba ES,Quezon,Region IV-A,0.9875532630634671,0.0011213276519398407,0.0,224.022,14.929082892127031
130658,Bakdulong Elementary School,South Cotabato,Region XII,0.9873850639156762,0.005186140390222027,0.0,292.214,222.31051303076066
112114,Diezmo-Urena ES,Camarines Norte,Region V,0.9873570307243776,0.0028593855124466883,0.0,233.566,42.78805492190548
126000,Isabela Bliss Elementary School,Isabela City,Region IX,0.9872729311504822,0.0026351199820587867,0.0,242.068,52.13316963316157
125625,Habib Moin Anduhol Memorial Elementary School,Zamboanga Sibugay,Region IX,0.9872168647678852,0.00100919488674589,0.0,229.364,12.766499285238691
127210,SAPAD ELEMENTARY SCHOOL,Lanao del Norte,Region X,0.9871047320026912,0.0027472527472527375,0.0,241.446,40.536786799153184
112362,Atipolo ES,Camarines Sur,Region V,0.9870486656200942,0.006685916124691604,0.0,269.054,130.55491980005962
131179,Maganao Elementary School,Sultan Kudarat,Region XII,0.9870486656200942,0.0016259250953127857,0.0,238.612,26.480435343853394
112391,Buhi North CS,Camarines Sur,Region V,0.9869925992374972,0.00469555954249834,0.0,242.564,75.04381322933956
112989,Sagñay CS,Camarines Sur,Region V,0.9869084996636017,0.014240861179636743,0.144,287.876,193.88713372475235
128340,Pindasan ES,Davao De Oro,Region XI,0.9868804664723032,0.0029855348732900078,0.0,241.9,46.39571100866976
