School ID,school_name,division,region,median_pctile,iqr_pctile,frac_top_n,mean_rank,rank_sd
125774,Payao Central Elementary School,Zamboanga Sibugay,Region IX,0.9999402949429816,5.970505701835549e-05,1.0,1.57,0.6269768735766893
500690,Sultan Ali Dimaporo Memorial IS,Lanao del Norte,Region X,0.9998805898859633,0.00037315660636449977,0.98,11.274,25.96649618258112
120366,Mabinay Central School,Negros Oriental,NIR,0.9997611797719267,0.00023882022807331094,1.0,6.718,3.8286389226460105
112084,Basud CS,Camarines Norte,Region V,0.9997014747149083,0.00017911517105495545,1.0,6.694,2.3350297642642586
130560,Lun Padidu Central Elementary School,Sarangani,Region XII,0.99964176965789,0.00047764045614662187,0.994,12.434,18.53066766201369
124733,Sibuco CS,Zamboanga del Norte,Region IX,0.9995820646008717,0.004388321690847241,0.786,99.57,271.8061093868201
129368,Ronquillo & Dayanghirang Elementary School,Davao Oriental,Region XI,0.9995223595438534,0.0002985252850916664,1.0,10.822,4.66672433297704
112351,Duran ES (Camarines Sur),Camarines Sur,Region V,0.9995223595438534,0.0003582303421099109,1.0,11.788,9.182758626905098
123268,Silvino Lubos CS,Northern Samar,Region VIII,0.9995223595438534,0.0018060779748043654,0.914,30.97,58.17519316684733
125882,Titay Central Elementary School,Zamboanga Sibugay,Region IX,0.999462654486835,0.0022687921666965094,0.914,34.718,62.64173110634794
130330,Pikit Central Elementary School,North Cotabato,Region XII,0.999462654486835,0.0006119768344378107,0.994,14.88,18.803446492598106
126756,Kalagangan CES,Bukidnon,Region X,0.9994029494298167,0.0004179353991282664,1.0,12.542,4.862122581753776
115675,Pilar ES,Capiz,Region VI,0.9991641292017434,0.0002985252850916664,1.0,14.768,3.3755260330798813
113728,Milagros West CS,Masbate,Region V,0.9989850140306884,0.0005373455131649774,0.994,21.996,15.446811450911154
123956,San Jose De Buan Central Elementry School,Samar (Western Samar),Region VIII,0.9989850140306884,0.0002985252850916664,0.998,19.276,11.632361067298419
123128,Mondragon I Central School,Northern Samar,Region VIII,0.9989551615021792,0.002567317451788176,0.904,42.046,69.573787334024
111119,Rizal Central School,Palawan,Region IV-B,0.9988656039166517,0.001492626425458221,0.962,29.626,33.32161646739245
122413,Can-avid Central Elementary School,Eastern Samar,Region VIII,0.9987461938026151,0.0014329213684399766,0.994,27.0,18.066543665017942
130829,Lugan Central Elementary School,South Cotabato,Region XII,0.9987461938026151,0.0013732163114216211,0.996,25.554,17.499916685515963
115819,Tapaz CS,Capiz,Region VI,0.9987461938026151,0.0002985252850916664,1.0,22.498,5.580143008920111
110808,Mangsee Elementary School,Palawan,Region IV-B,0.9987163412741059,0.0010896172905845436,0.966,31.634,35.39853166446314
127187,Salvador CES,Lanao del Norte,Region X,0.9986864887455967,0.0007910920054928772,1.0,24.788,9.980734241527525
126002,Isabela Central Elementary Pilot School,Isabela City,Region IX,0.9985670786315601,0.0019105618245865985,0.946,37.288,35.60742978649259
124335,Ponot Central School,Zamboanga del Norte,Region IX,0.9985670786315601,0.0009105021195294771,1.0,26.936,11.384546719127643
125866,Kitabog Elementary School,Zamboanga Sibugay,Region IX,0.9984476685175234,0.0008955758552749993,0.974,33.706,21.196027080563944
121384,Hilongos South Central School,Leyte,Region VIII,0.9984476685175234,0.0035375246283360084,0.794,90.408,194.45915133004155
120447,Lindy Pajunar MES (Bondo ES),Negros Oriental,NIR,0.9984476685175234,0.0003582303421099109,1.0,27.774,4.77230803699845
120625,"Don Vicente Lopez, Sr. MS (Bagawines ES)",Guihulngan City,NIR,0.9984476685175234,0.0008955758552749993,1.0,29.736,11.39378356824457
500284,Policarpo H. Millona Central Integrated School,Sarangani,Region XII,0.9982685533464685,0.0015523314824765766,0.914,50.678,77.38381171795558
125733,Buhangin Mahaba Elementary School,Zamboanga Sibugay,Region IX,0.9982088482894501,0.00023882022807331094,1.0,31.234,3.97935220858873
130561,Malapatan CES,Sarangani,Region XII,0.9982088482894501,0.0016717415965132876,0.978,34.92,25.306236385523626
115507,Ivisan ES,Capiz,Region VI,0.9982088482894501,0.001970266881604843,0.954,40.316,30.227671825663318
130443,Baliton Elementary School,Sarangani,Region XII,0.9981192907039227,0.0005970505701833329,0.976,41.544,42.66370898081881
111798,Pantao ES,Albay,Region V,0.9980297331183952,0.0024031285449876982,0.896,48.68,47.6023696889136
108935,Mulanay CES,Quezon,Region IV-A,0.9979700280613768,0.0011941011403665547,0.998,37.386,14.413917024875646
128308,Laak CES,Davao De Oro,Region XI,0.9979103230043584,0.00150755268971281,0.938,45.684,36.14493248022466
113151,Tinambac CS,Camarines Sur,Region V,0.9977312078333035,0.0009552809122933548,0.974,45.348,21.19582260729694
125854,Talusan Central Elementary School,Zamboanga Sibugay,Region IX,0.9976117977192668,0.0008358707982566438,1.0,43.628,10.960365687329963
128881,Jose Abad Santos CES,Davao Occidental,Region XI,0.9976117977192668,0.0024031285449878093,0.884,53.862,40.83281714503666
114292,Eduardo Lee Chan MS (Magallanes South),Sorsogon,Region V,0.9975520926622485,0.0005373455131649774,0.996,44.234,10.348489938150397
131182,Palimbang Central School,Sultan Kudarat,Region XII,0.9973132724341752,0.0009552809122932437,0.998,47.482,11.67500218415397
115636,Panay CS,Capiz,Region VI,0.9972535673771569,0.0019404143530956652,0.874,69.816,73.81453883890354
130347,Punol ES,North Cotabato,Region XII,0.9972535673771569,0.006149620872887951,0.702,150.446,344.85688493054624
126753,Halapitan CES,Bukidnon,Region X,0.9971341572631202,0.00413457519851923,0.79,69.302,64.88240744608665
125743,Olutanga Central Elementary School,Zamboanga Sibugay,Region IX,0.9971341572631202,0.003343483193026464,0.816,61.594,50.73670430763118
130563,Mama Nawa Elementary School,Sarangani,Region XII,0.9970744522061018,0.0007164606842200438,0.998,53.036,9.514762424779716
129932,Banisilan CES,North Cotabato,Region XII,0.9970744522061018,0.0009552809122932437,0.956,55.508,22.54528633661591
130555,Kinam Elementary School,Sarangani,Region XII,0.9970147471490836,0.004477879276374663,0.73,174.574,512.5119281772864
501985,Lake Soluton Integrated School,South Cotabato,Region XII,0.9970147471490836,0.0013732163114215101,0.906,62.09,50.33056625948093
114263,Jose Alindogan CS,Sorsogon,Region V,0.9969550420920652,0.0008955758552748883,0.976,55.922,17.10870877652665
112254,Paracale CS,Camarines Norte,Region V,0.9969550420920652,0.0011941011403665547,0.99,54.556,15.092079512114955
126305,Cabanglasan CES,Bukidnon,Region X,0.9968953370350468,0.003238999343244342,0.808,70.486,60.680291726391694
123064,Lavezares Central Elementary School,Northern Samar,Region VIII,0.9968356319780285,0.0010746910263299547,0.968,58.662,16.382666327554865
123023,Las Navas I Central School,Northern Samar,Region VIII,0.9967759269210102,0.001731446653531532,0.904,64.402,34.658857396053904
127860,Salay CS,Misamis Oriental,Region X,0.9967162218639919,0.0004179353991282664,0.974,58.582,15.48545369047998
501995,Laconon Integrated School,South Cotabato,Region XII,0.9967162218639919,0.0022837184309510983,0.826,73.77,56.465468208454624
124349,Kalawit CS,Zamboanga del Norte,Region IX,0.9966863693354827,0.0022837184309510983,0.852,69.56,46.5388697757047
121005,Babatngon Central School,Leyte,Region VIII,0.9966863693354827,0.005134634903576352,0.704,98.33,109.85059444536475
125596,Imelda Central Elementary School,Zamboanga Sibugay,Region IX,0.9966565168069735,0.003224073078989753,0.78,72.308,53.43894774413134
500890,Iba Integrated School,Bukidnon,Region X,0.9966266642784644,0.004716699504447974,0.706,108.788,144.94336499474545
130682,Proper Ned Elementary School,South Cotabato,Region XII,0.9965371066929369,0.0070004179353990725,0.654,141.95,268.0043647032637
131756,La Paz CES,Agusan del Sur,CARAGA,0.9964176965789002,0.004552510597647719,0.718,83.656,73.08284110514587
126760,Little Baguio ES,Bukidnon,Region X,0.9962982864648636,0.0020299719386231985,0.842,72.738,35.593557787891896
130577,Malalag Cogon ES,Sarangani,Region XII,0.9962385814078453,0.0015672577467311655,0.87,73.796,28.910385400405858
120639,Dominador A. Paras Memorial Elementary School,Guihulngan City,NIR,0.9960594662367902,0.0005970505701832218,0.996,67.742,7.748769966904424
122742,San Policarpo Central Elementary School,Eastern Samar,Region VIII,0.995999761179772,0.0007761657412382883,0.93,72.05,18.412808042229734
113649,Jose Z. Meza Sr MES,Masbate,Region V,0.9959400561227536,0.002298644695205687,0.81,77.434,31.92092799402925
502202,Tboli Integrated School,South Cotabato,Region XII,0.9959400561227536,0.001612036539494821,0.808,102.958,176.93138849847983
112235,Mercedes ES,Camarines Norte,Region V,0.9958803510657352,0.0019254880888411874,0.784,79.926,31.792019816299817
132735,Hinatuan South Central Elementary School,Surigao del Sur,CARAGA,0.9957012358946803,0.004313690369574297,0.662,126.87,157.35026247197683
112343,Bagong Lipunan ES,Camarines Sur,Region V,0.9955818257806436,0.0027016538300793647,0.738,91.2,56.62388188741567
113539,Gilotongan ES,Masbate,Region V,0.995462415666607,0.002059824467132376,0.776,83.604,29.077262319551334
112666,San Rafael-Agpo ES,Camarines Sur,Region V,0.995462415666607,0.0019105618245864875,0.778,89.502,45.516919887004654
125681,Taguisian Elementary School,Zamboanga Sibugay,Region IX,0.995462415666607,0.0007164606842199328,0.992,76.834,9.28323456560266
123129,Nenita Central School,Northern Samar,Region VIII,0.9954027106095886,0.005761538002268862,0.592,120.376,119.70852360629965
112390,Buhi CS,Camarines Sur,Region V,0.9953430055525703,0.0006567556272015773,0.922,81.598,11.286292393873198
130611,Malandag CES Sped Center,Sarangani,Region XII,0.995283300495552,0.002089676995641554,0.77,83.8,26.28771576230997
129834,Alamada Central Elementary School,North Cotabato,Region XII,0.995283300495552,0.0013732163114216211,0.818,85.964,20.435329799149315
126399,Kadingilan CES,Bukidnon,Region X,0.9952235954385337,0.00047764045614662187,0.986,81.87,6.510998387344294
128443,Muñoz ES,Davao De Oro,Region XI,0.9951638903815153,0.0012538061973849102,0.852,84.23,15.965998246273235
131745,Sto. Tomas Elementary School,Agusan del Sur,CARAGA,0.995104185324497,0.0008358707982566438,0.914,86.204,20.812553519450706
122433,Dolores Central Elementary School,Eastern Samar,Region VIII,0.9950444802674786,0.012418651859812502,0.55,163.198,199.97094487949994
126605,Malitbog CES,Bukidnon,Region X,0.9950146277389695,0.010836467848826858,0.566,228.812,367.7453366883121
115418,Cuartero CS,Capiz,Region VI,0.994925070153442,0.0038659024419368526,0.61,112.602,78.41145066889146
114004,Bulan North CS (Bulan III),Sorsogon,Region V,0.9948952176249328,0.004597289390411374,0.606,104.84,63.74319100892267
121732,Puerto Bello Elementary School,Leyte,Region VIII,0.9948653650964236,0.011702191175592569,0.532,269.66,433.1266840082702
112151,Jose Panganiban ES,Camarines Norte,Region V,0.9948056600394053,0.0009552809122932437,0.814,91.504,14.295523215328636
122239,Pintuyan Central School,Southern Leyte,Region VIII,0.994745954982387,0.00047764045614662187,0.934,90.294,6.541526121632474
130469,Margus Elementary School,Sarangani,Region XII,0.994566839811332,0.001492626425458221,0.674,95.92,20.22032640686099
130957,Columbio Central School,Sultan Kudarat,Region XII,0.9945071347543137,0.0006567556272015773,0.814,93.816,7.748686598385561
500282,Alabel Central Integrated SPED Center,Sarangani,Region XII,0.9945071347543137,0.0017911517105498875,0.62,102.75,42.17363512907087
116945,Candoni CS,Negros Occidental,NIR,0.9943578721117678,0.007985551376201605,0.538,134.734,121.59698698569795
129445,Cabagayan Elementary School,Davao Oriental,Region XI,0.9943280195832587,0.0010149859693115992,0.64,100.85,18.4729938017637
129103,Basiawan CES,Davao Occidental,Region XI,0.9940891993551854,0.002089676995641443,0.504,109.574,31.58943690539608
125789,Kulambugan Elementary School,Zamboanga Sibugay,Region IX,0.9940891993551854,0.002104603259896143,0.502,103.466,26.396076299329035
123162,Palapag CS,Northern Samar,Region VIII,0.9938802316556212,0.00465699444742973,0.478,128.966,82.31569014471057
129462,Tarragona Central Elementary School,Davao Oriental,Region XI,0.993850379127112,0.007179533106454139,0.494,136.46,105.39373985204244
102953,Sto. Nino Central Elementary School,Cagayan,Region II,0.9937608215415845,0.005074929846557996,0.472,129.192,76.88577980355015
125907,Tigpalay Elementary School,Zamboanga Sibugay,Region IX,0.9937309690130754,0.0012538061973849102,0.352,109.452,19.038479351040618
120578,Bago ES,Negros Oriental,NIR,0.9937011164845663,0.0008955758552748883,0.21,110.016,12.505508546236735
502714,Tingib Integrated School,Samar (Western Samar),Region VIII,0.9936712639560571,0.010015523314824804,0.466,287.726,587.2499322469097
123509,Gandara I Central Elementary School,Samar (Western Samar),Region VIII,0.9936115588990387,0.00465699444742973,0.438,130.552,71.91155189536657
112196,Tulay Na Lupa ES,Camarines Norte,Region V,0.9933130336139471,0.0014329213684398656,0.162,120.014,26.671066795312107
130554,Naidas T. Opong ES,Sarangani,Region XII,0.9932234760284196,0.0040002388202281525,0.376,142.328,114.01021189349662
125224,Margosatubig RPS,Zamboanga del Sur,Region IX,0.9930742133858738,0.0011343960833483102,0.042,122.408,20.873273245947793
117139,Asia ES,Negros Occidental,NIR,0.9930742133858738,0.0007761657412382883,0.0,119.142,10.407969830855583
130919,Bai Saripinang Elementary School,Sultan Kudarat,Region XII,0.9930145083288554,0.002567317451788176,0.252,124.274,30.40261376921399
127176,Buntong ES,Lanao del Norte,Region X,0.9929548032718372,0.001612036539494932,0.034,123.33,19.76049341489225
116986,Tiling ES,Negros Occidental,NIR,0.9928950982148188,0.001731446653531532,0.104,125.018,27.301532484459546
112298,Banocboc ES,Camarines Norte,Region V,0.9928950982148188,0.001865783031822832,0.146,127.372,35.790635870294345
128807,Sto. Niño CES,Davao del Norte,Region XI,0.9928652456863096,0.011955937667920469,0.424,293.024,533.271461287776
120257,Sandayao Elementary School,Guihulngan City,NIR,0.9928353931578004,0.0013732163114216211,0.006,128.818,29.33184065141498
115564,Maayon ES,Capiz,Region VI,0.9927756881007821,0.010105080900352226,0.408,231.58,288.3616749847316
111972,Pioduran West CS,Albay,Region V,0.9926562779867455,0.0024628336020060537,0.194,129.18,31.537082934222056
112365,Bato South CS,Camarines Sur,Region V,0.9926562779867455,0.006701892650307517,0.416,140.324,88.5867429359495
113796,Nabangig CS,Masbate,Region V,0.9926562779867455,0.005030151053794341,0.292,150.478,79.83466362426788
126490,Sinuda CES,Bukidnon,Region X,0.9925368678727088,0.0026270225088065313,0.158,132.472,32.167020626722646
502239,Kibongkog Integrated School,Bukidnon,Region X,0.9924771628156905,0.0017911517105498875,0.056,130.342,21.3125558298389
112859,Ocampo CS,Camarines Sur,Region V,0.9924174577586722,0.005925726909069118,0.35,142.542,74.98496006533577
173017,Bagumbayan ES (Camarines Norte),Camarines Norte,Region V,0.9924174577586722,0.0007761657412382883,0.0,129.88,11.739062994975365
112969,Ragay CS,Camarines Sur,Region V,0.9923279001731447,0.004851035882739274,0.292,154.4,88.51085809097097
113982,Barcelona CS,Sorsogon,Region V,0.9923279001731447,0.0030449579079347977,0.182,142.2,57.510868538042445
500719,Langali Integrated School,Sultan Kudarat,Region XII,0.9923279001731447,0.004358469162337952,0.246,155.992,108.74160168031369
173020,Palanas ES (Camarines Norte),Camarines Norte,Region V,0.9922980476446355,0.0023882022807331094,0.034,139.022,38.17027005406171
116966,Isio ES,Negros Occidental,NIR,0.9922980476446355,0.0034330407785539974,0.156,150.452,72.57010194288003
127032,PIRAKA ES,Lanao del Norte,Region X,0.9921786375305989,0.0028658427368798423,0.0,168.518,117.29435483432269
113204,Tubli ES,Catanduanes,Region V,0.9921189324735805,0.002880769001134431,0.1,143.928,50.924599320956865
502751,John Miller Integrated School,Masbate,Region V,0.9919995223595438,0.0023882022807331094,0.01,153.478,64.6554677966218
112989,Sagñay CS,Camarines Sur,Region V,0.9919398173025256,0.003716639799390964,0.212,138.598,45.71197212984799
126823,San Rafael ES,Bukidnon,Region X,0.9918801122455072,0.0010149859693115992,0.0,143.83,30.496050563966474
114660,Banga ES (Aklan),Aklan,Region VI,0.9918204071884889,0.0071198280494357835,0.328,176.684,133.4893109728266
112186,Labo ES,Camarines Norte,Region V,0.9917905546599797,0.007060122992417539,0.338,168.378,116.36048777828323
110810,Marabon Elementary School,Palawan,Region IV-B,0.9917607021314705,0.005433160188667907,0.256,168.38,115.62722689747429
112497,Union ES (Calabanga),Camarines Sur,Region V,0.9917607021314705,0.0025076123947698203,0.042,148.1,44.8092178016979
131508,Buenavista CES,Agusan del Norte,CARAGA,0.9917607021314705,0.0021493820526599094,0.03,139.11,23.249040840430386
111762,Libon East CS,Albay,Region V,0.9917009970744523,0.002985252850916442,0.012,149.6,37.019400319292046
170573,Tarumpitao Point Elementary School,Palawan,Region IV-B,0.9916711445459431,0.005836169323541807,0.24,188.72,181.65413730493452
501389,Pikalawag Integrated School,Lanao del Norte,Region X,0.9916412920174339,0.004627141918920552,0.216,153.52,60.665093752503175
130920,Datu Matilondo Galmak Central School,Sultan Kudarat,Region XII,0.9915815869604155,0.004537584333393019,0.198,160.05,86.60720235638604
199526,Dao ES,Bukidnon,Region X,0.9915218819033972,0.003462893307063175,0.012,249.412,475.22268280880695
130327,Ladtingan ES,North Cotabato,Region XII,0.9914920293748881,0.012209684160248369,0.394,297.298,471.8222305021246
501373,Cadayonan Integrated School,Lanao del Norte,Region X,0.9914024717893606,0.0010149859693115992,0.0,149.838,17.94167651029301
125698,Malangas Central Elementary School,Zamboanga Sibugay,Region IX,0.9914024717893606,0.008910979759985671,0.336,164.142,109.81485252915472
500368,Urbiztondo Integrated School,"Pangasinan I, Lingayen",Region I,0.9914024717893606,0.005015224789539752,0.126,168.188,81.39268183319678
101130,Tubao Central School,La Union,Region I,0.9913427667323422,0.00047764045614662187,0.0,147.412,11.664229764540819
130474,Pangyan Central ES,Sarangani,Region XII,0.9913427667323422,0.011612633590065036,0.342,268.162,380.3290940172734
120536,Manalongon-Nicolas Nalam Lajot Central School,Negros Oriental,NIR,0.9912830616753239,0.001388142575676099,0.0,155.32,35.96645103426247
117220,La Castellana ES,Negros Occidental,NIR,0.9912830616753239,0.003716639799390964,0.06,157.086,53.94788785485489
170548,Ransang South Elementary School,Palawan,Region IV-B,0.9911039465042689,0.0037763448564094304,0.132,153.046,45.191546598893915
500271,Datu Pangolima Integrated School,Sarangani,Region XII,0.9911039465042689,0.0045674368619021966,0.16,171.014,101.42225497394543
117003,Inayauan CS,Negros Occidental,NIR,0.9911039465042689,0.00879156964594896,0.328,176.15,120.55431763317314
112303,El Trino P. Zenarosa ES,Camarines Norte,Region V,0.9910442414472506,0.0024628336020060537,0.0,158.85,38.052115578506275
120298,Jimalalud Central School,Negros Oriental,NIR,0.9910143889187415,0.012135052838975424,0.34,225.936,225.72973198938593
112893,Maangas ES,Camarines Sur,Region V,0.9909845363902322,0.007194459370708728,0.294,181.99,132.484964807332
500712,Dolores Yatoy Millona Integrated School,Sarangani,Region XII,0.9908054212191773,0.004865962146993863,0.012,277.314,508.51258726210506
113026,Sabang ES (San Jose),Camarines Sur,Region V,0.9908054212191773,0.0028658427368798423,0.002,167.608,52.420895986238165
112985,Nato ES (Camarines Sur),Camarines Sur,Region V,0.9908054212191773,0.0051495611678309405,0.148,170.738,81.17029848411302
102093,Umingan CES,"Pangasinan II, Binalonan",Region I,0.9907755686906681,0.002686727565824887,0.0,166.404,45.58189096560169
115454,Dumalag CS,Capiz,Region VI,0.9907457161621589,0.0032837781360081086,0.0,183.466,89.60540633243063
123177,Pambujan II Central,Northern Samar,Region VIII,0.9906263060481223,0.00540330766015884,0.01,302.054,533.1780181927984
122943,Laoang I CS,Northern Samar,Region VIII,0.9905964535196131,0.007761657412382772,0.246,179.452,103.93661383747308
125896,Lower Tungawan Elementary School,Zamboanga Sibugay,Region IX,0.9905367484625948,0.011343960833482547,0.268,285.308,399.72289043285974
113091,Sipocot South CS,Camarines Sur,Region V,0.9904770434055765,0.003224073078989753,0.04,165.704,45.376958734582466
113067,Sipocot North CS,Camarines Sur,Region V,0.9904471908770673,0.00276135888709772,0.012,172.804,55.98540509811463
129951,Salama CES,North Cotabato,Region XII,0.990387485820049,0.01583676637411191,0.32,387.432,681.5018660106516
121239,Capoocan Central School,Leyte,Region VIII,0.990387485820049,0.006522777479252562,0.178,184.65,102.44939970541554
121363,Matapay Elementary School,Leyte,Region VIII,0.9903277807630306,0.0021643083169143873,0.0,182.71,77.00336291357671
131737,Nueva Gracia ES,Agusan del Sur,CARAGA,0.9902680757060123,0.0022837184309510983,0.0,183.688,70.61990269038893
500280,Cablalan Integrated School,Sarangani,Region XII,0.9901486655919757,0.0010746910263299547,0.0,170.36,24.40177042757349
125721,Naga Central Elementary School,Zamboanga Sibugay,Region IX,0.9901188130634665,0.014239656098871678,0.344,247.664,256.323005413092
117232,Don Felix Robles ES,Negros Occidental,NIR,0.9900889605349573,0.003358409457281053,0.0,175.732,43.86155692631077
123124,Imelda ES,Northern Samar,Region VIII,0.9900889605349573,0.005477938981431785,0.072,183.322,78.56799803991444
501084,Taytayan Integrated School,Davao Oriental,Region XI,0.9899396978924115,0.003716639799391075,0.008,198.846,113.77160578984548
128890,San Felipe ES,Davao Occidental,Region XI,0.989850140306884,0.011090214341154758,0.184,273.13,319.77352782868064
126378,Impasugong CES,Bukidnon,Region X,0.9897008776643381,0.0027016538300794757,0.0,225.738,210.29633700090926
500235,Dao Integrated School,Eastern Samar,Region VIII,0.989671025135829,0.0023882022807332204,0.0,182.608,33.09740678663511
126026,Tampalan ES,Isabela City,Region IX,0.9895814675503015,0.003716639799391075,0.0,198.926,84.32523064895821
112232,Manguisoc ES,Camarines Norte,Region V,0.9893724998507374,0.004119648934264752,0.0,210.278,107.2956323248994
110414,Bulalacao CS,Oriental Mindoro,Region IV-B,0.9893426473222282,0.02540450176129916,0.368,492.886,828.571404891576
131104,Pimbalayan Elementary School,Sultan Kudarat,Region XII,0.9891933846796823,0.0005373455131649774,0.0,182.744,8.521646789206885
112247,Gumaus ES,Camarines Norte,Region V,0.9891635321511731,0.004134575198519341,0.002,204.754,79.63640803049822
120320,La Libertad CES,Negros Oriental,NIR,0.9891336796226641,0.00982148187951526,0.212,207.13,125.91691347869039
116989,Tuyom ES,Negros Occidental,NIR,0.9890142695086274,0.012597767030867568,0.172,269.212,237.33607196547263
117147,Culipapa ES,Negros Occidental,NIR,0.988954564451609,0.0012538061973849102,0.0,188.994,16.340929104552167
130928,S. Nilong Elementary School,Sultan Kudarat,Region XII,0.9884769239954624,0.0024777598662607536,0.0,204.436,54.285337836288726
112204,F. Caudilla E/S,Camarines Norte,Region V,0.9883575138814258,0.003597229685354364,0.0,225.348,104.5796103262964
121773,Palompon North Central School,Leyte,Region VIII,0.9881783987103707,0.010149859693115992,0.0,308.562,274.7189075327725
123229,San Jose CS,Northern Samar,Region VIII,0.9881783987103707,0.0037614185921547305,0.0,213.974,59.15793542712592
111597,Sogod ES (Albay),Albay,Region V,0.9880888411248433,0.005701832945250396,0.0,228.234,93.6694146666883
502676,Regino A. Yet IS (Luklukan Sur ES),Camarines Norte,Region V,0.9880589885963341,0.00264194877306112,0.0,222.07,69.11530293646986
106240,San Carlos ES,Pampanga,Region III,0.9880291360678249,0.018299599976117964,0.198,331.936,325.48755414608405
121247,Pinamopoan Elementary School,Leyte,Region VIII,0.9879694310108066,0.0016866678607677654,0.0,221.492,59.55389102317329
112911,Pasacao CS,Camarines Sur,Region V,0.9879395784822974,0.001492626425458221,0.0,213.634,37.55923380475166
112011,Polangui South CS,Albay,Region V,0.9879395784822974,0.00629888351543384,0.002,228.576,98.30692866731215
122451,Dapdap Central Elementary School,Eastern Samar,Region VIII,0.9877306107827333,0.003477819571317764,0.0,218.662,52.51902280126697
113028,San Jose CS,Camarines Sur,Region V,0.9877007582542241,0.005328676338885896,0.01,222.27,80.9573782925312
110354,Conrazon ES,Oriental Mindoro,Region IV-B,0.9876709057257149,0.00616454713714254,0.0,254.698,155.2742953485863
111971,Don Jose Pavia CS,Albay,Region V,0.9876709057257149,0.007104901785181195,0.004,240.68,120.23264781248062
105954,Candaba ES,Pampanga,Region III,0.9876410531972059,0.011717117439847158,0.158,250.118,161.56963847208422
130500,Fermin Fuster (Kitagas ES),Sarangani,Region XII,0.9876410531972059,0.005328676338886007,0.0,247.866,126.37906489604993
129854,Upper Dado Central Elementary School,North Cotabato,Region XII,0.9875813481401875,0.004239059048301463,0.0,223.77,67.03766926139362
120468,Mantiquil Elementary School,Negros Oriental,NIR,0.9875813481401875,0.005134634903576352,0.0,250.76,150.825058925896
130836,New Dumangas Elementary School,South Cotabato,Region XII,0.9875216430831691,0.0052689712818675405,0.0,259.338,152.6942427074446
120245,Hilaitan ES,Guihulngan City,NIR,0.9874619380261508,0.0035524508925905973,0.0,230.892,63.18769133304365
121996,Bontoc Central School,Southern Leyte,Region VIII,0.9873723804406234,0.014687444026509011,0.144,279.448,203.66922029604768
119073,Barili I Central ES,Cebu,Region VII,0.9871932652695683,0.007224311899217906,0.0,267.774,141.56668719723578
124681,Dumoyog ES,Zamboanga del Norte,Region IX,0.9871932652695683,0.004418174219356419,0.0,277.89,222.45396355201225
502405,BUSAON INTEGRATED SCHOOL,North Cotabato,Region XII,0.9871634127410591,0.0013732163114215101,0.0,223.446,26.980197997790896
111623,Upper Bonga ES,Albay,Region V,0.9871037076840409,0.003358409457281053,0.0,224.774,44.78051946996595
115179,Col. Ruperto Abellon Sr. MS,Antique,Region VI,0.9871037076840409,0.010239417278643526,0.084,259.81,154.72924061081667
127639,Claveria CS,Misamis Oriental,Region X,0.9871037076840409,0.0029404740581527866,0.0,242.232,69.0156951424819
127243,Tubod Central ES,Lanao del Norte,Region X,0.9869842975700042,0.002224013373932743,0.0,229.122,41.61868710086852
112127,Talento-Roll ES,Camarines Norte,Region V,0.9869842975700042,0.010508090035226014,0.008,321.708,338.48390616985023
116936,Spur-2 ES,Negros Occidental,NIR,0.9869842975700042,0.0036420084781180195,0.0,256.358,111.89978478978412
121408,Hindang Central School,Leyte,Region VIII,0.9868350349274584,0.031598901426950876,0.0,676.358,1045.864990252566
130813,Edwards Elementary School,South Cotabato,Region XII,0.9867156248134217,0.0037614185921547305,0.0,251.478,91.12627236971782
130303,Balabak ES,North Cotabato,Region XII,0.9865962146993851,0.023195414651621005,0.0,827.876,1641.2583796051126
129252,Cateel Central Elementary School,Davao Oriental,Region XI,0.9865663621708759,0.012373873067048735,0.074,302.614,230.44476345536688
124770,Sindangan Pilot Demonstration School,Zamboanga del Norte,Region IX,0.9865663621708759,0.0025076123947698203,0.0,231.226,37.18541278512315
129823,Bao CES,North Cotabato,Region XII,0.9864469520568392,0.006104842080124184,0.0,255.426,90.22419034826525
121798,Mazawalo Elementary School,Leyte,Region VIII,0.98641709952833,0.012612693295122157,0.0,308.814,207.95780197915153
120358,Don Cristito C. Tirambulo MES,Negros Oriental,NIR,0.9863872469998209,0.011717117439847158,0.086,304.828,266.4150191261747
121064,Dolho Elementary School,Leyte,Region VIII,0.9863275419428026,0.012493283181085446,0.038,335.924,308.31604924817003
122575,Jipapad Central School,Eastern Samar,Region VIII,0.9863275419428026,0.006985491671144484,0.0,275.154,139.1593413465298
120604,Tayasan CES,Negros Oriental,NIR,0.9862678368857842,0.012612693295122157,0.118,277.472,190.85290989660075
120202,Macario Española Memorial School,Canlaon City,NIR,0.9862678368857842,0.0032837781360081086,0.0,244.964,50.792821382553655
124454,Liloy CS,Zamboanga del Norte,Region IX,0.9861185742432383,0.00603021075885124,0.0,260.64,81.2161215523125
127086,Maranding CES,Lanao del Norte,Region X,0.9860887217147293,0.003716639799390964,0.0,262.54,84.4641012501761
502330,Daniel Maing Integrated School,Zamboanga del Norte,Region IX,0.9860887217147293,0.0005970505701832218,0.0,233.906,7.252941748008182
112259,Tawig ES (Paracale),Camarines Norte,Region V,0.9860290166577109,0.005671980416741329,0.0,284.074,154.32727731674657
130315,Takepan Central Elementary School,North Cotabato,Region XII,0.9859693116006926,0.012672398352140402,0.058,332.492,285.51638470672754
