School ID,school_name,division,region,mean_end,sd_end,skew_end,delta_mean,delta_sd,delta_skew,assessed_count,lgu_name,lgu_sef,sef_per_capita,need_score,impact_score,capacity_gap_score,need_pctile,impact_pctile,capacity_gap_pctile,priority_score,priority_pctile
130813,Edwards Elementary School,South Cotabato,Region XII,4.555415341812401,0.7790474721809795,-1.689988016029408,0.848624170335321,-0.2649266006550721,-0.6986214952388392,168.0,T'Boli,2651136.03,98.32861174987018,-4.481983479075491,168.0,0.33596953315508776,0.15002072109407377,0.432915457936179,0.8101947782842934,0.05261914435638518,0.4485080812266888
131621,Gamao ES,Bayugan City,CARAGA,3.59957671957672,1.209899661228206,-0.5261177134043917,0.45118380492293575,-0.0077859124176693495,-0.15270241463356488,125.0,Bayugan City,19456209.31,607.2664349698804,4.953373697077935,125.0,0.049330575217001425,0.8668669705760464,0.23756734355573975,0.2554910899295483,0.052615651979254524,0.4484044757563199
129363,Old Macopa Elementary School,Davao Oriental,Region XI,4.193267651888341,1.0406585027388366,-1.4020189493829998,-0.2907150320943428,0.37041610739499853,-0.7647359599128579,99.0,Manay,1568630.0,144.84118190212374,5.728555883603272,99.0,0.3097731806122338,0.8944260256941566,0.08246995441359303,0.7132200580190634,0.05260944625193949,0.4483008702859511
103683,Guam Elementary School,Isabela,Region II,3.266211992043194,1.327718779749091,-0.6082312974649818,0.08958155726058559,-0.2001003740345646,-0.14052098723886813,98.0,San Guillermo,761351.96,140.39313295224045,8.138962526585988,98.0,0.31227836701749134,0.952134272689598,0.07687525901367592,0.718503937007874,0.052591304375031366,0.44819726481558225
105317,Cardenas ES,Gapan City,Region III,4.160980392156863,1.1668920614751879,-1.3623000626595063,0.3000915032679736,-0.12360195847286692,-0.578350784991862,125.0,Gapan City,15166290.22,485.4300233652338,2.074492564805658,125.0,0.11795008130974209,0.6998549523414836,0.23756734355573975,0.31615209283050144,0.052564294842959304,0.44809365934521345
126975,Bagong Dawis ES,Lanao del Norte,Region X,4.440204678362574,0.6562899145574275,-0.6925150529164933,0.7361111111111116,0.006823163777550545,-0.8890041992097727,188.0,Baroy,3335865.75,425.60165220719574,-2.241880784001448,188.0,0.15164602840082642,0.29403232490675507,0.505335681723995,0.3537608785743887,0.05256356911281125,0.4479900538748446
117827,Silay North ES,Silay City,NIR,3.918766394269572,0.9740604335919796,-1.2795288494665733,0.43429088860762555,-0.1552027648597265,-0.3944760507825209,458.0,Silay City,49302437.69,1523.6552843191791,1.771231157782468,458.0,-0.46678894441636926,0.6747824285122255,0.8531910484873602,0.09127641939494405,0.052549507530966925,0.4478864484044758
124721,Lingayon Elementary School,Zamboanga del Norte,Region IX,3.809189189189189,0.4432918384216058,-1.4023847838660712,0.9873537181586718,-0.3126907859685558,-2.3947754117876614,150.0,Sibuco,257561.65,22.754806078275465,-4.4176253484546715,150.0,0.3785334690953664,0.15323249067550768,0.3583195192706175,0.9567447161210112,0.05253120945670611,0.4477828429341069
125533,Talaptap Elementary School,Zamboanga Sibugay,Region IX,4.717777777777778,0.5674637618897463,-1.9296789487067296,0.3977777777777778,-0.33428328215275405,-0.49335178918394407,132.0,Alicia,373267.11,35.2005950584685,-3.5133590918222306,132.0,0.37152387416797644,0.20430998756734356,0.27351844177372564,0.9399606299212598,0.05252739637156374,0.4476792374637381
108289,Nanguma ES,Laguna,Region IV-A,4.17884003675691,1.180339824323128,-1.7888702293509635,0.9117781131732472,-0.16367260160575592,-1.0250266010786198,249.0,Mabitac,2750113.17,561.1330687614773,-2.252402864380261,249.0,0.07531335624217259,0.29289266473269787,0.6529216742644012,0.27460629921259844,0.05251460173359525,0.44757563199336925
